baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000127535,16.6781939434798,5.27392637269434,1.19520529613256,4.41256944707297,1.02151012517009e-05,0.00174965093836497,Gm42081
ENSMUSG00000020798,293.495728568766,1.02321160331928,0.251577289887727,4.06718588858286,4.75842847351615e-05,0.00597959903704615,Spns3
ENSMUSG00000035385,52.9581130915676,1.67681129639302,0.430557138312485,3.89451514603862,9.83953439902375e-05,0.0104573519903189,Ccl2
ENSMUSG00000020684,18.6924906942781,2.75561258586564,0.788724500139948,3.49375806809183,0.000476272413698002,0.0340289835695598,Rasl10b
ENSMUSG00000035042,75.1364304786504,1.48924358969688,0.435817941154553,3.41712318164696,0.000632866373330246,0.0420715151019794,Ccl5
ENSMUSG00000013415,271.231819347251,1.1894099556151,0.221827082513724,5.36187891098243,8.23607448198404e-08,3.65645578144962e-05,Igf2bp1
ENSMUSG00000018168,47.1413371337711,2.09381611138802,0.460693777768183,4.54491945068468,5.49562660109847e-06,0.00102559055532589,Ikzf3
ENSMUSG00000040592,45.1104407591494,1.84838358956561,0.515271919716026,3.58720030888601,0.000334247553663403,0.0267226121394052,Cd79b
ENSMUSG00000063193,12.1663970646486,3.86537041136446,1.02527981992133,3.77006387549991,0.000163205771096828,0.0154594193856757,Cd300lb
ENSMUSG00000044811,41.7382752482414,1.68342247036348,0.485511788693417,3.46731533521322,0.000525684803534015,0.0367201114021651,Cd300c2
ENSMUSG00000048498,14.1453822406917,4.16996942954636,1.10479721229778,3.77442066573791,0.000160379935470041,0.0152831845240533,Cd300e
ENSMUSG00000034586,116.873711356623,1.020584189042,0.265012891986929,3.85107373981015,0.000117601079342842,0.0118567928702761,Hid1
ENSMUSG00000020810,391.47092797509,0.99040673130095,0.255923264504813,3.86993629991901,0.000108863794018706,0.0112494086653958,Cygb
ENSMUSG00000033880,2155.51965504788,0.567419575837669,0.15852025213982,3.57947686922165,0.000344282718920911,0.0271592364418146,Lgals3bp
ENSMUSG00000020609,2675.06946131388,0.678264036624428,0.174759271392524,3.88113335115131,0.000103970809092031,0.0108333250956851,Apob
ENSMUSG00000020573,77.4757203868489,1.38505662150759,0.331867494277501,4.17352300357994,2.99925362400631e-05,0.00416679640975143,Pik3cg
ENSMUSG00000052160,293.369101886349,1.05170602310447,0.26551572405417,3.96099337186487,7.46386048254954e-05,0.00844564520756182,Pld4
ENSMUSG00000095079,673.490015660671,4.89799809262431,0.541249472111223,9.0494279348097,1.43719285615106e-19,8.9849704384424e-16,Igha
ENSMUSG00000076612,449.191419036146,7.99177850559814,1.15576096937207,6.91473299184009,4.68745410804064e-12,5.58186499427488e-09,Ighg2c
ENSMUSG00000076613,307.619863656886,7.81925252567248,0.87836352195974,8.9020688247922,5.48152606986344e-19,2.7415304485815e-15,Ighg2b
ENSMUSG00000076614,219.381987741149,6.57173184002644,1.14533999774968,5.73780000081923,9.59142836295801e-09,6.02880461967596e-06,Ighg1
ENSMUSG00000076615,86.9413423587943,9.46778526756776,1.27536637070688,7.4235807725745,1.13995594480571e-13,2.03620559369689e-10,Ighg3
ENSMUSG00000076617,4156.03817166741,5.40373827018464,0.745982698928846,7.24378498046114,4.36332991152556e-13,5.74283111039578e-10,Ighm
ENSMUSG00000120754,27.0496412498392,2.92147300330217,0.705313532622509,4.14209123769326,3.44153375528326e-05,0.00467730622925915,Gm56536
ENSMUSG00000076618,28.1026842799228,5.9736445701606,1.1863363868253,5.03537161676918,4.76922684981389e-07,0.00014908006979162,Ighj4
ENSMUSG00000076619,12.4636677990588,6.67125628899971,1.43913102404337,4.63561425439651,3.55879086353208e-06,0.000753300423194326,Ighj3
ENSMUSG00000076620,30.4142315808405,5.40566656343934,1.05686110585578,5.11483158334431,3.14021009014225e-07,0.000104343324501514,Ighj2
ENSMUSG00000076621,14.1861705276427,4.85013437582901,1.20695567562632,4.01848590944499,5.85733111975304e-05,0.00711284102298207,Ighj1
ENSMUSG00000095571,13.5518444639172,4.89869743885643,1.19019561298537,4.11587589923056,3.85711811607379e-05,0.00513058259194985,Ighv5-17
ENSMUSG00000096459,23.2644093298143,4.49241588557185,0.951459295030837,4.72160596783728,2.33989665774664e-06,0.000536823813947434,Ighv9-3
ENSMUSG00000076666,20.6415811145564,3.71004093583268,1.01127790471579,3.6686660694672,0.000243819294822977,0.0210975401579176,Ighv14-4
ENSMUSG00000076672,29.6035380025006,3.05361250264732,0.843595854919777,3.61975759463364,0.000294879129889729,0.0242567184248436,Ighv3-6
ENSMUSG00000076677,25.0930200876468,4.95677799847622,1.07001720501843,4.63242831538474,3.61401489982865e-06,0.000753300423194326,Ighv6-3
ENSMUSG00000096499,23.0853681895991,7.55294841690483,2.1149444083371,3.57122787111148,0.000355311593556857,0.0277143608309929,Ighv1-5
ENSMUSG00000094694,12.8427147081367,6.71122505456824,1.39745012070534,4.802479140494,1.56713149184929e-06,0.000388012447689853,Ighv1-9
ENSMUSG00000076695,23.429442901959,3.67872603265709,0.798357330600885,4.60786904767104,4.06816730019943e-06,0.000833123612799308,Ighv1-18
ENSMUSG00000094561,12.6245209514007,3.56947484791721,1.0139384689665,3.52040578118665,0.000430887046676934,0.0319738646179528,Ighv1-22
ENSMUSG00000094546,26.2328465251948,4.43697966964518,0.876624468050624,5.06143717333355,4.16107861258807e-07,0.000132067562326916,Ighv1-26
ENSMUSG00000093894,217.056487921777,6.44959999483625,1.43877815111444,4.4826924775307,7.37071100488664e-06,0.00132603863380719,Ighv1-53
ENSMUSG00000095589,16.9367540483148,6.12754694360744,1.39059228744007,4.40642954728849,1.05088467346835e-05,0.00178592313115001,Ighv1-55
ENSMUSG00000094088,42.0348359066286,3.53568389992648,0.595740725633608,5.93493737760844,2.93957677309938e-09,2.29718738640301e-06,Ighv1-64
ENSMUSG00000094502,17.8297979645687,7.17020677454697,1.38520426056435,5.17628120175269,2.26352219356044e-07,8.12809849072952e-05,Ighv1-69
ENSMUSG00000076731,12.5675727460493,3.64599267803661,1.06738974249944,3.41580261910614,0.000635943244233544,0.0420715151019794,Ighv8-12
ENSMUSG00000096074,22.8428229843794,6.55748919280984,1.35061889898782,4.85517357836779,1.20281336456517e-06,0.000318115724184542,Ighv1-72
ENSMUSG00000094124,19.4644877517918,3.16197554600082,0.841919992604828,3.7556722417506,0.000172876817554584,0.0161310842409981,Ighv1-74
ENSMUSG00000093896,16.534132424987,4.74641617057926,1.07778331859344,4.40386865216429,1.06337340426705e-05,0.00178592313115001,Ighv1-76
ENSMUSG00000094075,59.4456457851195,7.26841389552135,1.8071410452068,4.02205124763218,5.76935007999899e-05,0.0070722616397321,Ighv1-80
ENSMUSG00000095127,8.14214350794478,6.04926114494186,1.47186851066699,4.10991953500017,3.95797011558832e-05,0.00522770423181806,Ighv1-82
ENSMUSG00000021213,311.282011503294,0.879161465333898,0.208784739934448,4.21085116474474,2.54410323264298e-05,0.00363545083078302,Akr1c13
ENSMUSG00000035493,599.967252970643,0.920543089305255,0.195254142881275,4.71458928205684,2.42198788981498e-06,0.000550605919641847,Tgfbi
ENSMUSG00000113495,53.4706793824809,6.45906015050849,0.965418598064358,6.69042440601284,2.22524286011136e-11,2.52939310012749e-08,Gm19792
